263 293 0.4182243295792303 24.0 
263 294 0.4182243295792303 24.0 
264 293 0.4182243295792303 24.0 
264 294 0.4182243295792303 24.0 
265 293 0.4182243295792303 24.0 
265 294 0.4182243295792303 24.0 
266 294 0.4182243295792303 24.0 
266 295 0.4182243295792303 24.0 
267 294 0.4182243295792303 24.0 
267 295 0.4182243295792303 24.0 
268 295 0.4182243295792303 24.0 
268 296 0.4182243295792303 24.0 
269 295 0.4182243295792303 24.0 
269 296 0.4182243295792303 24.0 
270 296 0.4182243295792303 24.0 
270 297 0.4182243295792303 24.0 
271 296 0.4182243295792303 24.0 
271 297 0.4182243295792303 24.0 
272 296 0.4182243295792303 24.0 
253 359 2.8632929945846817 20.0 
254 358 2.8632929945846817 20.0 
255 358 2.8632929945846817 20.0 
256 358 2.8632929945846817 20.0 
257 358 2.8632929945846817 20.0 
258 357 2.8632929945846817 20.0 
259 357 2.8632929945846817 20.0 
260 357 2.8632929945846817 20.0 
261 356 2.8632929945846817 20.0 
262 356 2.8632929945846817 20.0 
263 356 2.8632929945846817 20.0 
264 356 2.8632929945846817 20.0 
265 355 2.8632929945846817 20.0 
266 355 2.8632929945846817 20.0 
254 308 3.7295952571373605 20.0 
254 309 3.7295952571373605 20.0 
255 308 3.7295952571373605 20.0 
255 309 3.7295952571373605 20.0 
256 309 3.7295952571373605 20.0 
256 310 3.7295952571373605 20.0 
257 309 3.7295952571373605 20.0 
257 310 3.7295952571373605 20.0 
257 311 3.7295952571373605 20.0 
258 310 3.7295952571373605 20.0 
258 311 3.7295952571373605 20.0 
259 311 3.7295952571373605 20.0 
259 312 3.7295952571373605 20.0 
260 311 3.7295952571373605 20.0 
247 341 0.0 20.0 
247 342 0.0 20.0 
248 341 0.0 20.0 
248 342 0.0 20.0 
249 341 0.0 20.0 
249 342 0.0 20.0 
250 341 0.0 20.0 
250 342 0.0 20.0 
251 341 0.0 20.0 
251 342 0.0 20.0 
252 341 0.0 20.0 
252 342 0.0 20.0 
253 341 0.0 20.0 
253 342 0.0 20.0 
254 341 0.0 20.0 
254 342 0.0 20.0 
255 341 0.0 20.0 
255 342 0.0 20.0 
259.0 303.0 3.80263582244048 0.661043168850686 44.0 
259.0 304.0 3.80263582244048 0.661043168850686 44.0 
260.0 301.0 3.80263582244048 0.661043168850686 44.0 
260.0 302.0 3.80263582244048 0.661043168850686 44.0 
260.0 303.0 3.80263582244048 0.661043168850686 44.0 
260.0 304.0 3.80263582244048 0.661043168850686 44.0 
261.0 300.0 3.80263582244048 0.661043168850686 44.0 
261.0 301.0 3.80263582244048 0.661043168850686 44.0 
261.0 302.0 3.80263582244048 0.661043168850686 44.0 
261.0 303.0 3.80263582244048 0.661043168850686 44.0 
261.0 304.0 3.80263582244048 0.661043168850686 44.0 
261.0 305.0 3.80263582244048 0.661043168850686 44.0 
262.0 299.0 3.80263582244048 0.661043168850686 44.0 
262.0 300.0 3.80263582244048 0.661043168850686 44.0 
262.0 301.0 3.80263582244048 0.661043168850686 44.0 
262.0 302.0 3.80263582244048 0.661043168850686 44.0 
262.0 303.0 3.80263582244048 0.661043168850686 44.0 
262.0 304.0 3.80263582244048 0.661043168850686 44.0 
262.0 305.0 3.80263582244048 0.661043168850686 44.0 
262.0 306.0 3.80263582244048 0.661043168850686 44.0 
263.0 300.0 3.80263582244048 0.661043168850686 44.0 
263.0 301.0 3.80263582244048 0.661043168850686 44.0 
263.0 302.0 3.80263582244048 0.661043168850686 44.0 
263.0 303.0 3.80263582244048 0.661043168850686 44.0 
263.0 304.0 3.80263582244048 0.661043168850686 44.0 
263.0 305.0 3.80263582244048 0.661043168850686 44.0 
263.0 306.0 3.80263582244048 0.661043168850686 44.0 
263.0 307.0 3.80263582244048 0.661043168850686 44.0 
264.0 301.0 3.80263582244048 0.661043168850686 44.0 
264.0 302.0 3.80263582244048 0.661043168850686 44.0 
264.0 303.0 3.80263582244048 0.661043168850686 44.0 
264.0 304.0 3.80263582244048 0.661043168850686 44.0 
264.0 305.0 3.80263582244048 0.661043168850686 44.0 
264.0 306.0 3.80263582244048 0.661043168850686 44.0 
264.0 307.0 3.80263582244048 0.661043168850686 44.0 
265.0 302.0 3.80263582244048 0.661043168850686 44.0 
265.0 303.0 3.80263582244048 0.661043168850686 44.0 
