367 261 1.653937558683338 24.0 
367 262 1.653937558683338 24.0 
367 263 1.653937558683338 24.0 
367 264 1.653937558683338 24.0 
367 265 1.653937558683338 24.0 
367 266 1.653937558683338 24.0 
367 267 1.653937558683338 24.0 
367 268 1.653937558683338 24.0 
367 269 1.653937558683338 24.0 
367 270 1.653937558683338 24.0 
367 271 1.653937558683338 24.0 
367 272 1.653937558683338 24.0 
368 261 1.653937558683338 24.0 
368 262 1.653937558683338 24.0 
368 263 1.653937558683338 24.0 
368 264 1.653937558683338 24.0 
368 265 1.653937558683338 24.0 
368 266 1.653937558683338 24.0 
368 267 1.653937558683338 24.0 
368 268 1.653937558683338 24.0 
368 269 1.653937558683338 24.0 
368 270 1.653937558683338 24.0 
368 271 1.653937558683338 24.0 
368 272 1.653937558683338 24.0 
368 273 1.653937558683338 24.0 
345 268 4.420932185906823 24.0 
345 269 4.420932185906823 24.0 
345 270 4.420932185906823 24.0 
345 271 4.420932185906823 24.0 
346 268 4.420932185906823 24.0 
346 269 4.420932185906823 24.0 
346 270 4.420932185906823 24.0 
346 271 4.420932185906823 24.0 
346 272 4.420932185906823 24.0 
346 273 4.420932185906823 24.0 
346 274 4.420932185906823 24.0 
347 272 4.420932185906823 24.0 
347 273 4.420932185906823 24.0 
347 274 4.420932185906823 24.0 
347 275 4.420932185906823 24.0 
347 276 4.420932185906823 24.0 
347 277 4.420932185906823 24.0 
347 278 4.420932185906823 24.0 
348 275 4.420932185906823 24.0 
348 276 4.420932185906823 24.0 
348 277 4.420932185906823 24.0 
343.0 232.0 4.439380277297979 1.2977876237081862 52.0 
343.0 233.0 4.439380277297979 1.2977876237081862 52.0 
343.0 234.0 4.439380277297979 1.2977876237081862 52.0 
344.0 232.0 4.439380277297979 1.2977876237081862 52.0 
344.0 233.0 4.439380277297979 1.2977876237081862 52.0 
344.0 234.0 4.439380277297979 1.2977876237081862 52.0 
344.0 235.0 4.439380277297979 1.2977876237081862 52.0 
344.0 236.0 4.439380277297979 1.2977876237081862 52.0 
344.0 237.0 4.439380277297979 1.2977876237081862 52.0 
344.0 238.0 4.439380277297979 1.2977876237081862 52.0 
345.0 231.0 4.439380277297979 1.2977876237081862 52.0 
345.0 232.0 4.439380277297979 1.2977876237081862 52.0 
345.0 233.0 4.439380277297979 1.2977876237081862 52.0 
345.0 234.0 4.439380277297979 1.2977876237081862 52.0 
345.0 235.0 4.439380277297979 1.2977876237081862 52.0 
345.0 236.0 4.439380277297979 1.2977876237081862 52.0 
345.0 237.0 4.439380277297979 1.2977876237081862 52.0 
345.0 238.0 4.439380277297979 1.2977876237081862 52.0 
345.0 239.0 4.439380277297979 1.2977876237081862 52.0 
345.0 240.0 4.439380277297979 1.2977876237081862 52.0 
345.0 241.0 4.439380277297979 1.2977876237081862 52.0 
345.0 242.0 4.439380277297979 1.2977876237081862 52.0 
346.0 231.0 4.439380277297979 1.2977876237081862 52.0 
346.0 232.0 4.439380277297979 1.2977876237081862 52.0 
346.0 233.0 4.439380277297979 1.2977876237081862 52.0 
346.0 234.0 4.439380277297979 1.2977876237081862 52.0 
346.0 235.0 4.439380277297979 1.2977876237081862 52.0 
346.0 236.0 4.439380277297979 1.2977876237081862 52.0 
346.0 237.0 4.439380277297979 1.2977876237081862 52.0 
346.0 238.0 4.439380277297979 1.2977876237081862 52.0 
346.0 239.0 4.439380277297979 1.2977876237081862 52.0 
346.0 240.0 4.439380277297979 1.2977876237081862 52.0 
346.0 241.0 4.439380277297979 1.2977876237081862 52.0 
346.0 242.0 4.439380277297979 1.2977876237081862 52.0 
346.0 243.0 4.439380277297979 1.2977876237081862 52.0 
346.0 244.0 4.439380277297979 1.2977876237081862 52.0 
346.0 245.0 4.439380277297979 1.2977876237081862 52.0 
347.0 231.0 4.439380277297979 1.2977876237081862 52.0 
347.0 232.0 4.439380277297979 1.2977876237081862 52.0 
347.0 233.0 4.439380277297979 1.2977876237081862 52.0 
347.0 234.0 4.439380277297979 1.2977876237081862 52.0 
347.0 235.0 4.439380277297979 1.2977876237081862 52.0 
347.0 236.0 4.439380277297979 1.2977876237081862 52.0 
347.0 237.0 4.439380277297979 1.2977876237081862 52.0 
347.0 238.0 4.439380277297979 1.2977876237081862 52.0 
347.0 239.0 4.439380277297979 1.2977876237081862 52.0 
347.0 240.0 4.439380277297979 1.2977876237081862 52.0 
347.0 241.0 4.439380277297979 1.2977876237081862 52.0 
347.0 242.0 4.439380277297979 1.2977876237081862 52.0 
347.0 243.0 4.439380277297979 1.2977876237081862 52.0 
347.0 244.0 4.439380277297979 1.2977876237081862 52.0 
347.0 245.0 4.439380277297979 1.2977876237081862 52.0 
347.0 246.0 4.439380277297979 1.2977876237081862 52.0 
347.0 247.0 4.439380277297979 1.2977876237081862 52.0 
347.0 248.0 4.439380277297979 1.2977876237081862 52.0 
347.0 249.0 4.439380277297979 1.2977876237081862 52.0 
348.0 231.0 4.439380277297979 1.2977876237081862 52.0 
348.0 232.0 4.439380277297979 1.2977876237081862 52.0 
348.0 233.0 4.439380277297979 1.2977876237081862 52.0 
348.0 234.0 4.439380277297979 1.2977876237081862 52.0 
348.0 235.0 4.439380277297979 1.2977876237081862 52.0 
348.0 236.0 4.439380277297979 1.2977876237081862 52.0 
348.0 237.0 4.439380277297979 1.2977876237081862 52.0 
348.0 238.0 4.439380277297979 1.2977876237081862 52.0 
348.0 239.0 4.439380277297979 1.2977876237081862 52.0 
348.0 240.0 4.439380277297979 1.2977876237081862 52.0 
348.0 241.0 4.439380277297979 1.2977876237081862 52.0 
348.0 242.0 4.439380277297979 1.2977876237081862 52.0 
348.0 243.0 4.439380277297979 1.2977876237081862 52.0 
348.0 244.0 4.439380277297979 1.2977876237081862 52.0 
348.0 245.0 4.439380277297979 1.2977876237081862 52.0 
348.0 246.0 4.439380277297979 1.2977876237081862 52.0 
348.0 247.0 4.439380277297979 1.2977876237081862 52.0 
348.0 248.0 4.439380277297979 1.2977876237081862 52.0 
348.0 249.0 4.439380277297979 1.2977876237081862 52.0 
348.0 250.0 4.439380277297979 1.2977876237081862 52.0 
348.0 251.0 4.439380277297979 1.2977876237081862 52.0 
348.0 252.0 4.439380277297979 1.2977876237081862 52.0 
349.0 235.0 4.439380277297979 1.2977876237081862 52.0 
349.0 236.0 4.439380277297979 1.2977876237081862 52.0 
349.0 237.0 4.439380277297979 1.2977876237081862 52.0 
349.0 238.0 4.439380277297979 1.2977876237081862 52.0 
349.0 239.0 4.439380277297979 1.2977876237081862 52.0 
349.0 240.0 4.439380277297979 1.2977876237081862 52.0 
349.0 241.0 4.439380277297979 1.2977876237081862 52.0 
349.0 242.0 4.439380277297979 1.2977876237081862 52.0 
